uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error_raidar,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error_judge
2,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_2.txt,b2e8425ba4819f2ea0c361427e760bd44135a00e,openai,gpt-4o-mini,1,0.10450928381962865,0.8954907161803713,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with authentic cultural context, proper journalistic structure, and realistic human interest story elements.",
2,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_2.txt,063d599ab4b74d0e2c9c1a3e99169c65ed7b8639,openai,gpt-4o-mini,1,0.1075050709939148,0.8924949290060852,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic statistics without sources, and overly promotional tone typical of AI-generated content.",
2,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_2.txt,6cff51de7634902a6eb36a10f5d4c0a5dc0e6876,openai,gpt-4o-mini,1,0.15621156211562115,0.8437884378843789,,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Telugu news style with typical regional business reporting structure and authentic journalistic phrasing.,
2,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_2.txt,42f611bcafe5a69bb4267be374fe6d9b35f0f751,openai,gpt-4o-mini,1,0.4089108910891089,0.5910891089108912,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of identical phrases, incomplete ending, nonsensical grammar, and lack of coherent meaning indicate AI generation failure.",
20,bangla,gemini_2_5_flash,few-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_few-shot_bangladesh_20.txt,05fb84a651fe24c0c8d60434a9b24836ef145662,openai,gpt-4o-mini,1,0.043292682926829265,0.9567073170731707,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural news structure, authentic Bangla journalistic style, specific local details, typical police report format for Bangladesh media.",
21,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_21.txt,63b54f23dbf25484c6d8db3eff32d188c4716fbe,openai,gpt-4o-mini,1,0.10559495665878645,0.8944050433412135,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Contains Telugu script mixed with Bangla (bharī, adhikārulu), unnatural phrasing, generic template structure typical of AI-generated regional news.",
21,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_21.txt,8a231c7ec9f0b87dcab03e541bbe428dd6f77b64,openai,gpt-4o-mini,1,0.11029110291102912,0.8897088970889708,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic political speculation, repetitive structure, lacks specific names/dates, formulaic Tamil news style typical of AI generation",
21,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_21.txt,3c0e4a323aa2403242466c6049d4f039081d6fba,openai,gpt-4o-mini,1,0.15214994487320838,0.8478500551267916,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic official quotes, lacks specific details, overly formal tone typical of AI-generated Tamil news.",
22,bangla,gemini_2_5_pro,few-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_few-shot_bangladesh_22.txt,be4f51f9bc3506f418ceebf814d51e0fa0ea7d34,openai,gpt-4o-mini,1,0.13141809290953546,0.8685819070904646,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural news structure with specific local details, authentic Bengali journalistic style, and realistic incident reporting patterns.",
22,bangla,gemma_3_12b_it,chain-of-thought,bangladesh,articles_today/bangla_gemma_3_12b_it_chain-of-thought_bangladesh_22.txt,d297ba138833304ad7bc20900a8a738412e302af,openai,gpt-4o-mini,1,0.15089344804765056,0.8491065519523494,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural language flow with minor inconsistencies, mixed script usage, typical news structure, authentic regional reporting style",
22,tamil,gemini_2_5_pro,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_few-shot_தம_ழகம_22.txt,c051b590cb7dde6fd61269bb63625ce4d669c370,openai,gpt-4o-mini,1,0.15344224037339557,0.8465577596266044,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local context, specific organizational names, and authentic journalistic structure typical of regional reporting.",
22,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_22.txt,c833655f8ec9d7b9e4bed87345663c02bfa532ca,openai,gpt-4o-mini,1,0.11231884057971014,0.8876811594202898,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic structure, unusual character artifacts ('个'), lacks specific journalistic details and named sources.",
23,bangla,gemma_3_12b_it,few-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_few-shot_bangladesh_23.txt,baab5a976da87f38e6a199fcecae2dae5b1a3b81,openai,gpt-4o-mini,1,0.1797752808988764,0.8202247191011236,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed Devanagari script (पटलে, युवकটি) in Bangla text indicates AI encoding error, unnatural for human writing.",
23,tamil,gemini_2_5_flash,few-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_few-shot_தம_ழகம_23.txt,9755cbdedcba193958dd77174f99fea5ecf7fa14,openai,gpt-4o-mini,1,0.06,0.94,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical protest reporting structure, and genuine administrative response patterns.",
24,bangla,gemma_3_12b_it,chain-of-thought,bangladesh,articles_today/bangla_gemma_3_12b_it_chain-of-thought_bangladesh_24.txt,d48c91f22c881053978df1f5aee62bfc3cdd6283,openai,gpt-4o-mini,1,0.1976911976911977,0.8023088023088023,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic quotes, and overly balanced presentation typical of AI-generated Bangla news content.",
24,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_24.txt,6e0240be96586a3b64734d5d564f1008ff8ab3c9,openai,gpt-4o-mini,1,0.17952127659574468,0.8204787234042553,,claude-sonnet-4-5-20250929,ai,0.88,medium,"Generic political coverage with formulaic structure, balanced candidate quotes, and predictable election narrative typical of AI-generated Tamil news.",
25,bangla,gemini_2_5_flash,few-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_few-shot_bangladesh_25.txt,ef3dcce51382ac0650ee417524e0ce8e9b71d645,openai,gpt-4o-mini,1,0.08042744656917886,0.9195725534308211,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, generic placeholder text, repetitive phrasing, and overly formal bureaucratic tone typical of AI-generated Bangla news.",
25,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_25.txt,e7c8a0911d70d442637375a3cca87137a9c46dde,openai,gpt-4o-mini,1,0.12363834422657952,0.8763616557734205,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, balanced opposing viewpoints, and generic bureaucratic quotes suggest AI generation.",
25,tamil,gemini_2_5_pro,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_25.txt,388455989c12beaaa20bc5636e2e8de71b30a283,openai,gpt-4o-mini,1,0.1392857142857143,0.8607142857142858,,claude-sonnet-4-5-20250929,human,0.12,medium,"Authentic Tamil news style with natural narrative flow, emotional depth, and regional-specific details typical of human journalism.",
26,bangla,gemini_2_5_flash,chain-of-thought,bangladesh,articles_today/bangla_gemini_2_5_flash_chain-of-thought_bangladesh_26.txt,e3cdc2a97da717c8d1ce806b7afba01b6dc9bd9a,openai,gpt-4o-mini,1,0.11173184357541899,0.888268156424581,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive political phrases, overly formal Bangla, and generic analytical commentary suggest AI generation.",
26,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_26.txt,9354903884d26a1310aa5c7aaa8fe5c1a0490fe1,openai,gpt-4o-mini,1,0.06443429731100964,0.9355657026889903,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, authentic local context, genuine passenger grievances, and realistic price comparisons indicate human journalism.",
27,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_27.txt,daa708fc13e2bc7a91dc18c6dc8aa278cc77dbaa,openai,gpt-4o-mini,1,0.061003163126976956,0.938996836873023,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, authentic Bangla journalistic style, realistic local context, human-like structural variations present.",
27,bangla,gemini_2_5_pro,few-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_few-shot_bangladesh_27.txt,c5421aeec400e82eb66e78d7b782f2da5449f6d2,openai,gpt-4o-mini,1,0.1079187105816398,0.8920812894183602,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic journalistic style, proper cultural context, and typical local reporting conventions.",
27,bangla,gemma_3_12b_it,chain-of-thought,bangladesh,articles_today/bangla_gemma_3_12b_it_chain-of-thought_bangladesh_27.txt,5601d661fe07a7c07f4a44f92ec87683fb8aaf6c,openai,gpt-4o-mini,1,0.08028335301062574,0.9197166469893743,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Unnatural English-Bangla code-mixing, formulaic structure, generic placeholder names, and repetitive phrasing suggest AI generation.",
27,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_27.txt,3eb36e1b4660222c89a2e93f7775e171b0d96bc2,openai,gpt-4o-mini,1,0.11921708185053381,0.8807829181494662,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, vague details, repetitive phrasing, lacks specific names/locations typical of authentic Bangla crime reporting.",
28,bangla,gemini_2_5_flash,few-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_few-shot_bangladesh_28.txt,d2f43eb9e23a5534273500618c180608120d9a42,openai,gpt-4o-mini,1,0.09458428680396644,0.9054157131960335,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural news reporting style with local details, typical human journalistic structure and authentic Bangla phrasing patterns.",
28,bangla,gemma_3_12b_it,chain-of-thought,bangladesh,articles_today/bangla_gemma_3_12b_it_chain-of-thought_bangladesh_28.txt,3cfcca62f87a3f1dfa8c31eb4db487770aa9d1cd,openai,gpt-4o-mini,1,0.07066381156316917,0.9293361884368309,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Template-like structure with placeholder text, generic quotes, missing specific details like dates and names throughout.",
29,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_29.txt,c36416b54c7eaf1a83e77550cd0f1606952d8ad7,openai,gpt-4o-mini,1,0.08918032786885247,0.9108196721311476,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic placeholder text, repetitive phrasing, formulaic news structure, lacks specific details and authentic journalistic elements typical of human reporting.",
3,bangla,gemini_2_5_flash,chain-of-thought,entertainment,articles_today/bangla_gemini_2_5_flash_chain-of-thought_entertainment_3.txt,5013de27678ec0889b5da2abe621d8d6371f1fca,openai,gpt-4o-mini,1,0.08330261702911905,0.916697382970881,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla news structure with placeholder names, typical human journalistic conventions, and authentic cultural context.",
3,bangla,gemini_2_5_flash,chain-of-thought,sports,articles_today/bangla_gemini_2_5_flash_chain-of-thought_sports_3.txt,ef94f71003b99df677c6f40257e46d8408693a39,openai,gpt-4o-mini,1,0.10961848468565287,0.8903815153143472,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla flow, contextual sports terminology, authentic local club names, and organic narrative structure suggest human authorship.",
3,bangla,gemini_2_5_flash,zero-shot,sports,articles_today/bangla_gemini_2_5_flash_zero-shot_sports_3.txt,b5809ad1c9991ae601b08d7d6c65a442c42533ce,openai,gpt-4o-mini,1,0.21161048689138576,0.7883895131086143,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural sports journalism style with authentic quotes, contextual flow, and typical Bangla sports reporting structure.",
3,bangla,gemini_2_5_pro,few-shot,entertainment,articles_today/bangla_gemini_2_5_pro_few-shot_entertainment_3.txt,e829d3089a12a03c7f81e503e73bbf7ed046fe56,openai,gpt-4o-mini,1,0.20063694267515925,0.7993630573248407,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural cultural reporting style with authentic Bengali expressions, organic narrative flow, and genuine event coverage characteristics.",
3,bangla,gemma_3_12b_it,few-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_few-shot_bangladesh_3.txt,408b397f91f5df010a61b5bc330ff69eb56c0fb6,openai,gpt-4o-mini,1,0.16939890710382513,0.8306010928961749,,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Bangla news structure with typical local NGO reporting style and authentic community welfare narrative.,
3,bangla,gemma_3_12b_it,zero-shot,international,articles_today/bangla_gemma_3_12b_it_zero-shot_international_3.txt,fa6881dde4b4ab4a4c40e2d85bc7bd4538eef485,openai,gpt-4o-mini,1,0.19299610894941635,0.8070038910505837,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla flow, contextual political nuance, speculative tone typical of regional journalism, lacks AI's formulaic structure",
3,bangla,gemma_3_12b_it,zero-shot,sports,articles_today/bangla_gemma_3_12b_it_zero-shot_sports_3.txt,993e21766b94103fc6a3607fccaa4a37f9042b79,openai,gpt-4o-mini,1,0.1088348271446863,0.8911651728553137,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, authentic cultural context, realistic personal details, and typical Bangla news article structure suggest human authorship.",
3,bangla,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,entertainment,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_entertainment_3.txt,455e7b30b90e55ac3c1b6508a9472e1f8ea2fc85,openai,gpt-4o-mini,1,0.6573033707865169,0.3426966292134831,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive structure, incoherent Bangla grammar, nonsensical phrases, and machine-translation-like errors indicate AI generation.",
3,hindi,gemini_2_5_pro,chain-of-thought,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_chain-of-thought_व_ज_ञ_न_3.txt,6ed0b1c47902465527cb974979a0ab1da05f5505,openai,gpt-4o-mini,1,0.13666121112929625,0.8633387888707038,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi flow, contextual depth, journalistic style, authentic cultural framing, and nuanced comparative analysis suggest human authorship.",
3,hindi,gemini_2_5_pro,chain-of-thought,स_शल,articles_today/hindi_gemini_2_5_pro_chain-of-thought_स_शल_3.txt,a7a015636a991b3b3e60b96d083f6d2bb82300cf,openai,gpt-4o-mini,1,0.10795847750865052,0.8920415224913495,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, overly polished transitions, predictable narrative arc, and generic emotional appeals suggest AI generation.",
3,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_3.txt,22a3e6011c7936cebf9db303047c7b5d9774c4d6,openai,gpt-4o-mini,1,0.11599147121535182,0.8840085287846482,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi flow, colloquial expressions, cultural context, and authentic entertainment journalism style suggest human authorship.",
3,hindi,gemini_2_5_pro,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_3.txt,4d32ad41aff405d5a104bbb6ba421f5f454e8759,openai,gpt-4o-mini,1,0.14846784635304272,0.8515321536469573,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi journalistic style with cultural context, idiomatic expressions, and authentic regional phrasing throughout.",
3,hindi,gemini_2_5_pro,zero-shot,स_शल,articles_today/hindi_gemini_2_5_pro_zero-shot_स_शल_3.txt,1e46ccb7b6a11abccab1e70903db2bcf2958721e,openai,gpt-4o-mini,1,0.12957023733162285,0.8704297626683771,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi flow, colloquial expressions, cultural context, and authentic journalistic style suggest human authorship.",
3,hindi,gemma_3_12b_it,few-shot,ख_ल,articles_today/hindi_gemma_3_12b_it_few-shot_ख_ल_3.txt,b8ddaf63d474226b7724678f1569e13ffecc8f0d,openai,gpt-4o-mini,1,0.24558139534883722,0.7544186046511627,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, vague details, no specific sources, repetitive phrasing, typical AI news template pattern.",
3,hindi,gemma_3_12b_it,few-shot,व_ज_ञ_न,articles_today/hindi_gemma_3_12b_it_few-shot_व_ज_ञ_न_3.txt,190fe2971ebd64c7e9a11dbd34aaca2e935d88de,openai,gpt-4o-mini,1,0.36129032258064514,0.6387096774193548,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic statements, lacks specific details like mission names or dates typical of news articles.",
3,hindi,gemma_3_12b_it,few-shot,स_शल,articles_today/hindi_gemma_3_12b_it_few-shot_स_शल_3.txt,519963e8595f418822c9d0734cc3a701482a7a07,openai,gpt-4o-mini,1,0.2525331254871395,0.7474668745128605,,claude-sonnet-4-5-20250929,human,0.15,medium,"BBC Hindi article with authentic journalistic structure, fact-checking content, proper source attribution, and platform-specific promotional footer.",
